evidence_id,case_id,transaction_id,order_id,normalized_category,reason_code,evidence_type,document_text,is_required,is_relevant,is_contradictory,evidence_strength_score,evidence_quality_score,ground_truth_rank,dataset_split
CB_IN_2026_08672_EV_02,CB_IN_2026_08672,TXN_986944713198,ORD_3518410973,ITEM_NOT_RECEIVED,1064,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_3518410973 for chargeback reason code 1064.,False,True,False,0.8086,0.7965,2,train
CB_IN_2026_08672_EV_03,CB_IN_2026_08672,TXN_986944713198,ORD_3518410973,ITEM_NOT_RECEIVED,1064,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_986944713198.,False,False,False,0.3045,0.4078,0,train
CB_IN_2026_08672_EV_04,CB_IN_2026_08672,TXN_986944713198,ORD_3518410973,ITEM_NOT_RECEIVED,1064,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.3992,0.3109,0,train
CB_IN_2026_08672_EV_05,CB_IN_2026_08672,TXN_986944713198,ORD_3518410973,ITEM_NOT_RECEIVED,1064,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_986944713198. Device history confirms previous account usage.,False,False,False,0.2693,0.3247,0,train
CB_IN_2026_08673_EV_00,CB_IN_2026_08673,TXN_264056814091,ORD_6775777730,SUBSCRIPTION_CANCELED,1062,CANCELLATION_RECORD,Customer subscription cancellation log and date timestamp.,True,True,False,0.9224,0.9516,1,train
CB_IN_2026_08673_EV_01,CB_IN_2026_08673,TXN_264056814091,ORD_6775777730,SUBSCRIPTION_CANCELED,1062,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_264056814091. Auth Code: AUTH_814091. Amount: INR 491.00.,False,True,False,0.7526,0.7392,2,train
CB_IN_2026_08673_EV_02,CB_IN_2026_08673,TXN_264056814091,ORD_6775777730,SUBSCRIPTION_CANCELED,1062,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_6775777730.,False,False,False,0.0635,0.3066,0,train
CB_IN_2026_08673_EV_03,CB_IN_2026_08673,TXN_264056814091,ORD_6775777730,SUBSCRIPTION_CANCELED,1062,DELIVERY_TRACKING,Courier tracking record for order ORD_6775777730 confirms dispatch and transit.,False,False,False,0.1687,0.214,0,train
CB_IN_2026_08673_EV_04,CB_IN_2026_08673,TXN_264056814091,ORD_6775777730,SUBSCRIPTION_CANCELED,1062,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_6775777730.,False,False,False,0.2122,0.2171,0,train
CB_IN_2026_08674_EV_00,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_214600095555. Auth Code: AUTH_095555. Amount: INR 450.60.,True,True,False,0.9402,1.0,1,validation
CB_IN_2026_08674_EV_01,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_214600095555. ECI: 05 (Liability Shift Active).,True,True,False,0.8625,0.9202,1,validation
CB_IN_2026_08674_EV_02,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,ORDER_CONFIRMATION,Order ORD_9654611109 confirmed and receipt dispatched to registered email. Total: INR 450.60.,False,True,False,0.8278,0.8054,2,validation
CB_IN_2026_08674_EV_03,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_9654611109 for chargeback reason code 128.,False,True,False,0.619,0.6558,2,validation
CB_IN_2026_08674_EV_04,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_214600095555 match registered cardholder location.,False,True,False,0.7916,0.6778,2,validation
CB_IN_2026_08674_EV_05,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_9654611109.,False,False,False,0.1773,0.1336,0,validation
CB_IN_2026_08674_EV_06,CB_IN_2026_08674,TXN_214600095555,ORD_9654611109,FRAUD_UNAUTHORIZED,128,DELIVERY_TRACKING,Courier tracking record for order ORD_9654611109 confirms dispatch and transit.,False,False,False,0.3989,0.4627,0,validation
CB_IN_2026_08675_EV_00,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,ORDER_CONFIRMATION,Order ORD_1212024303 confirmed and receipt dispatched to registered email. Total: INR 1147.85.,True,True,False,0.7996,0.7954,1,validation
CB_IN_2026_08675_EV_01,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,PRODUCT_DESCRIPTION,Product specifications and terms displayed during purchase.,True,True,False,0.7737,0.8708,1,validation
CB_IN_2026_08675_EV_02,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,QC_RECORDS,Quality Control dispatch certificate approved for order ORD_1212024303.,False,True,False,0.5576,0.4953,2,validation
CB_IN_2026_08675_EV_03,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,TERMS_AND_CONDITIONS,Merchant terms of service and fulfillment policy accepted at checkout.,False,True,False,0.7992,0.9221,2,validation
CB_IN_2026_08675_EV_04,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_1212024303.,False,True,False,0.7724,0.7958,2,validation
CB_IN_2026_08675_EV_05,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,INVOICE,Tax Invoice generated for order ORD_1212024303 with price breakdown. Total: INR 1147.85.,False,True,False,0.7369,0.6074,2,validation
CB_IN_2026_08675_EV_06,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,RETURN_RECORD,Return request status and merchant return processing log.,False,True,False,0.6261,0.6546,2,validation
CB_IN_2026_08675_EV_07,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_756074805400. Device history confirms previous account usage.,False,False,False,0.3689,0.4364,0,validation
CB_IN_2026_08675_EV_08,CB_IN_2026_08675,TXN_756074805400,ORD_1212024303,NOT_AS_DESCRIBED,1062,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_756074805400 match registered cardholder location.,False,False,False,0.1333,0.0,0,validation
CB_IN_2026_08676_EV_00,CB_IN_2026_08676,TXN_799691644015,ORD_6639319063,INCORRECT_AMOUNT,1085,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_799691644015. Amount: INR 2930.63.,True,True,False,0.9786,1.0,1,train
CB_IN_2026_08676_EV_01,CB_IN_2026_08676,TXN_799691644015,ORD_6639319063,INCORRECT_AMOUNT,1085,INVOICE,Tax Invoice generated for order ORD_6639319063 with price breakdown. Total: INR 2930.63.,True,True,False,0.8627,0.9324,1,train
CB_IN_2026_08676_EV_02,CB_IN_2026_08676,TXN_799691644015,ORD_6639319063,INCORRECT_AMOUNT,1085,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,False,True,False,0.5625,0.5064,2,train
CB_IN_2026_08676_EV_03,CB_IN_2026_08676,TXN_799691644015,ORD_6639319063,INCORRECT_AMOUNT,1085,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1539,0.0227,0,train
CB_IN_2026_08676_EV_04,CB_IN_2026_08676,TXN_799691644015,ORD_6639319063,INCORRECT_AMOUNT,1085,DELIVERY_TRACKING,Courier tracking record for order ORD_6639319063 confirms dispatch and transit.,False,False,False,0.2653,0.244,0,train
CB_IN_2026_08677_EV_00,CB_IN_2026_08677,TXN_705046192907,ORD_2411514647,SERVICE_NOT_PROVIDED,13.1,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_2411514647.,True,True,False,0.8518,0.819,1,validation
CB_IN_2026_08677_EV_01,CB_IN_2026_08677,TXN_705046192907,ORD_2411514647,SERVICE_NOT_PROVIDED,13.1,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_2411514647 for chargeback reason code 13.1.,False,True,False,0.5621,0.5985,2,validation
CB_IN_2026_08677_EV_02,CB_IN_2026_08677,TXN_705046192907,ORD_2411514647,SERVICE_NOT_PROVIDED,13.1,TERMS_ACCEPTANCE,Customer explicitly checked acceptance of subscription terms.,False,True,False,0.6941,0.7094,2,validation
CB_IN_2026_08677_EV_03,CB_IN_2026_08677,TXN_705046192907,ORD_2411514647,SERVICE_NOT_PROVIDED,13.1,PROOF_OF_DELIVERY,Carrier proof of delivery confirmation generated for order ORD_2411514647.,False,False,False,0.3479,0.1354,0,validation
CB_IN_2026_08677_EV_04,CB_IN_2026_08677,TXN_705046192907,ORD_2411514647,SERVICE_NOT_PROVIDED,13.1,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_705046192907. Device history confirms previous account usage.,False,False,False,0.2486,0.1201,0,validation
CB_IN_2026_08677_EV_05,CB_IN_2026_08677,TXN_705046192907,ORD_2411514647,SERVICE_NOT_PROVIDED,13.1,DELIVERY_TRACKING,Courier tracking record for order ORD_2411514647 confirms dispatch and transit.,False,False,False,0.3499,0.3871,0,validation
CB_IN_2026_08678_EV_00,CB_IN_2026_08678,TXN_798576245883,ORD_8348135599,RECON_SETTLEMENT_ERROR,1065,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,False,0.8053,0.8786,1,train
CB_IN_2026_08678_EV_01,CB_IN_2026_08678,TXN_798576245883,ORD_8348135599,RECON_SETTLEMENT_ERROR,1065,INTERNAL_SYSTEM_LOGS,Core banking API response logs for transaction TXN_798576245883.,False,True,False,0.7837,0.8681,2,train
CB_IN_2026_08678_EV_02,CB_IN_2026_08678,TXN_798576245883,ORD_8348135599,RECON_SETTLEMENT_ERROR,1065,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_798576245883. Auth Code: AUTH_245883. Amount: INR 1303.80.,False,True,False,0.8887,0.852,2,train
CB_IN_2026_08678_EV_03,CB_IN_2026_08678,TXN_798576245883,ORD_8348135599,RECON_SETTLEMENT_ERROR,1065,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_8348135599.,False,False,False,0.329,0.4034,0,train
CB_IN_2026_08678_EV_04,CB_IN_2026_08678,TXN_798576245883,ORD_8348135599,RECON_SETTLEMENT_ERROR,1065,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_8348135599 for chargeback reason code 1065.,False,False,False,0.2608,0.2944,0,train
CB_IN_2026_08678_EV_05,CB_IN_2026_08678,TXN_798576245883,ORD_8348135599,RECON_SETTLEMENT_ERROR,1065,RETURN_POLICY,Merchant return policy document.,False,False,False,0.216,0.317,0,train
CB_IN_2026_08679_EV_00,CB_IN_2026_08679,TXN_724349414883,ORD_6766160766,DUPLICATE_TRANSACTION,1084,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_724349414883. Auth Code: AUTH_414883. Amount: INR 497.31.,True,True,False,0.79,0.9573,1,train
CB_IN_2026_08679_EV_01,CB_IN_2026_08679,TXN_724349414883,ORD_6766160766,DUPLICATE_TRANSACTION,1084,REFUND_RECORD,Refund ARN processing record generated for transaction TXN_724349414883.,False,True,True,0.7831,0.8269,2,train
CB_IN_2026_08679_EV_02,CB_IN_2026_08679,TXN_724349414883,ORD_6766160766,DUPLICATE_TRANSACTION,1084,DELIVERY_TRACKING,Courier tracking record for order ORD_6766160766 confirms dispatch and transit.,False,False,False,0.2358,0.1698,0,train
CB_IN_2026_08679_EV_03,CB_IN_2026_08679,TXN_724349414883,ORD_6766160766,DUPLICATE_TRANSACTION,1084,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_6766160766.,False,False,False,0.3423,0.2465,0,train
CB_IN_2026_08679_EV_04,CB_IN_2026_08679,TXN_724349414883,ORD_6766160766,DUPLICATE_TRANSACTION,1084,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_724349414883.,False,False,False,0.3502,0.2981,0,train
CB_IN_2026_08680_EV_00,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_222193614060. Auth Code: AUTH_614060. Amount: INR 3876.61.,True,True,False,0.8519,0.924,1,train
CB_IN_2026_08680_EV_01,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_222193614060. ECI: 05 (Liability Shift Active).,True,True,False,0.8104,0.8331,1,train
CB_IN_2026_08680_EV_02,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_222193614060.,False,True,False,0.6104,0.6067,2,train
CB_IN_2026_08680_EV_03,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_222193614060 match registered cardholder location.,False,True,False,0.7384,0.6162,2,train
CB_IN_2026_08680_EV_04,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_9432905436 for chargeback reason code 128.,False,True,False,0.7214,0.7135,2,train
CB_IN_2026_08680_EV_05,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,ORDER_CONFIRMATION,Order ORD_9432905436 confirmed and receipt dispatched to registered email. Total: INR 3876.61.,False,True,False,0.7997,0.8745,2,train
CB_IN_2026_08680_EV_06,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_222193614060. Device history confirms previous account usage.,False,True,False,0.7859,0.8665,2,train
CB_IN_2026_08680_EV_07,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,DELIVERY_TRACKING,Courier tracking record for order ORD_9432905436 confirms dispatch and transit.,False,False,False,0.2287,0.4059,0,train
CB_IN_2026_08680_EV_08,CB_IN_2026_08680,TXN_222193614060,ORD_9432905436,FRAUD_UNAUTHORIZED,128,RETURN_POLICY,Merchant return policy document.,False,False,False,0.0754,0.0,0,train
CB_IN_2026_08681_EV_00,CB_IN_2026_08681,TXN_647399707730,ORD_7026200758,REFUND_NOT_RECEIVED,13.6,REFUND_RECORD,Refund ARN processing record generated for transaction TXN_647399707730.,True,True,False,0.8337,0.8294,1,test
CB_IN_2026_08681_EV_01,CB_IN_2026_08681,TXN_647399707730,ORD_7026200758,REFUND_NOT_RECEIVED,13.6,CANCELLATION_RECORD,Customer subscription cancellation log and date timestamp.,False,True,False,0.737,0.7755,2,test
CB_IN_2026_08681_EV_02,CB_IN_2026_08681,TXN_647399707730,ORD_7026200758,REFUND_NOT_RECEIVED,13.6,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_647399707730. Amount: INR 378.81.,False,True,False,0.6031,0.7263,2,test
CB_IN_2026_08681_EV_03,CB_IN_2026_08681,TXN_647399707730,ORD_7026200758,REFUND_NOT_RECEIVED,13.6,DEVICE_LOG,Device fingerprint and MAC recorded during transaction TXN_647399707730. Device history confirms previous account usage.,False,False,False,0.0635,0.0317,0,test
CB_IN_2026_08681_EV_04,CB_IN_2026_08681,TXN_647399707730,ORD_7026200758,REFUND_NOT_RECEIVED,13.6,DELIVERY_TRACKING,Courier tracking record for order ORD_7026200758 confirms dispatch and transit.,False,False,False,0.2823,0.3097,0,test
CB_IN_2026_08682_EV_00,CB_IN_2026_08682,TXN_799189014303,ORD_1154970038,RECON_SETTLEMENT_ERROR,108,BANK_RRN_RECORD,Bank Reconciliation Reference Number (RRN) match confirmed by acquiring bank.,True,True,False,0.9518,0.9541,1,train
CB_IN_2026_08682_EV_01,CB_IN_2026_08682,TXN_799189014303,ORD_1154970038,RECON_SETTLEMENT_ERROR,108,TRANSACTION_RECEIPT,Itemized transaction receipt for TXN_799189014303. Amount: INR 395.16.,False,True,False,0.7069,0.713,2,train
CB_IN_2026_08682_EV_02,CB_IN_2026_08682,TXN_799189014303,ORD_1154970038,RECON_SETTLEMENT_ERROR,108,INTERNAL_SYSTEM_LOGS,Core banking API response logs for transaction TXN_799189014303.,False,True,False,0.5838,0.6578,2,train
CB_IN_2026_08682_EV_03,CB_IN_2026_08682,TXN_799189014303,ORD_1154970038,RECON_SETTLEMENT_ERROR,108,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_1154970038 for chargeback reason code 108.,False,False,False,0.2673,0.3124,0,train
CB_IN_2026_08682_EV_04,CB_IN_2026_08682,TXN_799189014303,ORD_1154970038,RECON_SETTLEMENT_ERROR,108,PRODUCT_IMAGES,Product photos and QC inspector stamp stored for order ORD_1154970038.,False,False,False,0.1132,0.1663,0,train
CB_IN_2026_08682_EV_05,CB_IN_2026_08682,TXN_799189014303,ORD_1154970038,RECON_SETTLEMENT_ERROR,108,RETURN_POLICY,Merchant return policy document.,False,False,False,0.3952,0.4358,0,train
CB_IN_2026_08683_EV_00,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_878964945692. Auth Code: AUTH_945692. Amount: INR 1339.52.,True,True,False,0.8806,0.9039,1,test
CB_IN_2026_08683_EV_01,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_878964945692. ECI: 05 (Liability Shift Active).,True,True,False,0.9625,0.977,1,test
CB_IN_2026_08683_EV_02,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_878964945692.,False,True,False,0.6067,0.6562,2,test
CB_IN_2026_08683_EV_03,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_878964945692.,False,True,False,0.8612,0.8956,2,test
CB_IN_2026_08683_EV_04,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,IP_LOG,IP address and ISP geolocation record associated with transaction TXN_878964945692 match registered cardholder location.,False,True,False,0.6668,0.7312,2,test
CB_IN_2026_08683_EV_05,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,ORDER_CONFIRMATION,Order ORD_5593184599 confirmed and receipt dispatched to registered email. Total: INR 1339.52.,False,True,False,0.6656,0.6072,2,test
CB_IN_2026_08683_EV_06,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_5593184599 for chargeback reason code 1142.,False,True,False,0.6775,0.7379,2,test
CB_IN_2026_08683_EV_07,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,SERVICE_COMPLETION_PROOF,Service completion sign-off record available for order ORD_5593184599.,False,False,False,0.3724,0.2582,0,test
CB_IN_2026_08683_EV_08,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,RETURN_POLICY,Merchant return policy document.,False,False,False,0.156,0.2194,0,test
CB_IN_2026_08683_EV_09,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1482,0.1641,0,test
CB_IN_2026_08683_EV_10,CB_IN_2026_08683,TXN_878964945692,ORD_5593184599,FRAUD_UNAUTHORIZED,1142,DELIVERY_TRACKING,Courier tracking record for order ORD_5593184599 confirms dispatch and transit.,False,False,False,0.2599,0.2733,0,test
CB_IN_2026_08684_EV_00,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,PAYMENT_AUTHORIZATION,Payment authorization successful for transaction TXN_321611718415. Auth Code: AUTH_718415. Amount: INR 868.33.,True,True,True,0.8229,0.8104,1,train
CB_IN_2026_08684_EV_01,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,THREE_DS_AUTHENTICATION,3DS / OTP authentication successfully verified for transaction TXN_321611718415. ECI: 05 (Liability Shift Active).,True,True,False,0.9393,0.9924,1,train
CB_IN_2026_08684_EV_02,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,LOGIN_LOG,Customer account login activity authenticated before transaction TXN_321611718415.,False,True,False,0.6775,0.7632,2,train
CB_IN_2026_08684_EV_03,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,AVS_CVV_VERIFICATION,CVV2 match successful (Match code M) and AVS zip code verified for transaction TXN_321611718415.,False,True,False,0.7889,0.9253,2,train
CB_IN_2026_08684_EV_04,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,CUSTOMER_COMMUNICATION,Customer communication logs regarding order ORD_9133012572 for chargeback reason code 128.,False,True,False,0.6368,0.6307,2,train
CB_IN_2026_08684_EV_05,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,REFUND_POLICY,Merchant refund policy document.,False,False,False,0.1286,0.0355,0,train
CB_IN_2026_08684_EV_06,CB_IN_2026_08684,TXN_321611718415,ORD_9133012572,FRAUD_UNAUTHORIZED,128,RETURN_POLICY,Merchant return policy document.,False,False,False,0.1849,0.1544,0,train
