case_id,transaction_id,order_id,payment_rail,network,normalized_category,dispute_amount_inr,currency,country,transaction_date,filing_delay_days,dispute_filed_date,is_tokenized,otp_entry_duration_sec,previous_successful_orders,previous_refunds,previous_chargebacks,total_evidence,relevant_evidence_count,required_evidence_count,contradictory_evidence_count,merchant_representment_won,bank_rrn_match,delivery_otp_verified,ip_geo_match,sim_swap_flag_48h,transaction_record_match,post_dispute_activity,representment_fee_inr,false_positive_cost_inr,false_negative_cost_inr,dataset_split
CB_IN_2026_00946,TXN_739220681202,ORD_9646905869,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,643.1,INR,IN,2026-06-13,71,2026-08-23,True,14,3,0,0,10,8,2,0,1,True,False,True,False,True,False,300,800,643.1,test
CB_IN_2026_00581,TXN_578269936904,ORD_4737487874,CARD,AMERICAN_EXPRESS,INCORRECT_AMOUNT,94.42,INR,IN,2026-06-07,77,2026-08-23,True,5,3,0,0,5,3,2,0,1,True,False,True,False,True,False,1200,1700,94.42,test
CB_IN_2026_05400,TXN_713635053081,ORD_3633788098,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,1003.85,INR,IN,2026-06-24,60,2026-08-23,True,15,1,0,0,6,4,1,0,0,False,True,False,False,False,False,300,800,1003.85,test
CB_IN_2026_05441,TXN_830688499528,ORD_9473659645,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,2260.31,INR,IN,2026-07-10,44,2026-08-23,True,41,1,0,0,9,5,2,1,0,True,True,False,False,False,True,300,800,2260.31,test
CB_IN_2026_03834,TXN_361278331036,ORD_7641970830,CARD,RUPAY,ITEM_NOT_RECEIVED,373.34,INR,IN,2026-05-30,85,2026-08-23,True,23,2,0,0,9,7,2,0,1,True,True,True,False,True,False,300,800,373.34,test
CB_IN_2026_03701,TXN_319656500913,ORD_3750229963,CARD,RUPAY,REFUND_NOT_RECEIVED,1804.59,INR,IN,2026-06-30,54,2026-08-23,True,24,5,0,0,7,4,1,0,1,True,True,False,False,True,False,300,800,1804.59,test
CB_IN_2026_03548,TXN_203000787074,ORD_3930507643,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,977.58,INR,IN,2026-06-27,57,2026-08-23,True,40,4,1,0,7,5,1,0,1,True,False,False,False,True,False,300,800,977.58,test
CB_IN_2026_04092,TXN_852328972825,ORD_9400941123,CARD,RUPAY,ITEM_NOT_RECEIVED,4970.53,INR,IN,2026-06-24,60,2026-08-23,False,6,2,1,0,10,7,2,0,1,True,False,True,False,True,False,300,800,4970.53,test
CB_IN_2026_01409,TXN_737059504961,ORD_2691622341,CARD,MASTERCARD,ITEM_NOT_RECEIVED,749.93,INR,IN,2026-07-16,38,2026-08-23,False,28,1,1,0,6,4,2,1,1,True,False,True,False,True,True,1200,1700,749.93,test
CB_IN_2026_06624,TXN_111281688710,ORD_1060332579,CARD,VISA,NOT_AS_DESCRIBED,635.23,INR,IN,2026-07-03,51,2026-08-23,True,12,2,0,0,7,4,2,0,0,True,True,True,False,True,False,1200,1700,635.23,test
CB_IN_2026_03895,TXN_658072815987,ORD_7789628934,CARD,VISA,RECON_SETTLEMENT_ERROR,167.79,INR,IN,2026-07-05,49,2026-08-23,False,30,3,0,0,7,4,1,0,0,False,False,True,False,False,False,1200,1700,167.79,test
CB_IN_2026_04774,TXN_105452305417,ORD_8482167981,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,1436.37,INR,IN,2026-06-28,56,2026-08-23,False,7,5,0,0,6,4,1,0,0,False,False,True,False,False,False,300,800,1436.37,test
CB_IN_2026_06064,TXN_399173620517,ORD_4126944930,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1135.16,INR,IN,2026-06-26,58,2026-08-23,True,31,0,2,0,10,8,2,0,0,True,False,False,False,True,False,300,800,1135.16,test
CB_IN_2026_03478,TXN_938899233833,ORD_7803936158,CARD,RUPAY,ITEM_NOT_RECEIVED,1257.65,INR,IN,2026-06-17,67,2026-08-23,False,13,5,0,0,6,4,2,0,1,True,True,True,False,True,True,300,800,1257.65,test
CB_IN_2026_07739,TXN_496455377650,ORD_5870312687,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,7765.01,INR,IN,2026-06-21,63,2026-08-23,False,8,6,0,0,6,3,2,0,1,True,False,True,False,True,False,300,800,7765.01,test
CB_IN_2026_04483,TXN_317340154559,ORD_3464512515,CARD,RUPAY,ITEM_NOT_RECEIVED,521.99,INR,IN,2026-07-17,37,2026-08-23,False,17,4,1,0,5,3,2,0,1,True,True,False,False,True,True,300,800,521.99,test
CB_IN_2026_06093,TXN_646274561020,ORD_1291912658,CARD,RUPAY,ITEM_NOT_RECEIVED,18275.26,INR,IN,2026-07-19,35,2026-08-23,True,38,3,0,2,7,4,2,0,1,False,True,True,False,True,True,300,800,18275.26,test
CB_IN_2026_02755,TXN_817765483647,ORD_8181381821,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,1182.86,INR,IN,2026-06-11,73,2026-08-23,True,13,3,0,0,6,3,1,0,0,True,True,True,False,False,False,300,800,1182.86,test
CB_IN_2026_06742,TXN_154553477506,ORD_8981758820,CARD,RUPAY,DUPLICATE_TRANSACTION,2112.88,INR,IN,2026-07-23,31,2026-08-23,True,40,2,2,0,7,4,1,0,1,True,False,False,False,True,False,300,800,2112.88,test
CB_IN_2026_03964,TXN_410379222812,ORD_8565581335,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,18639.88,INR,IN,2026-06-11,73,2026-08-23,True,28,1,0,0,5,3,1,0,0,False,False,True,False,False,True,300,800,18639.88,test
CB_IN_2026_01648,TXN_916844402251,ORD_4050341603,CARD,VISA,FRAUD_UNAUTHORIZED,2648.92,INR,IN,2026-06-25,59,2026-08-23,True,11,0,0,0,6,3,2,0,0,True,True,False,False,True,False,1200,1700,2648.92,test
CB_IN_2026_06084,TXN_186185666673,ORD_7807773632,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,290.13,INR,IN,2026-06-27,57,2026-08-23,True,42,4,0,0,8,5,1,0,0,True,True,True,False,False,False,300,800,290.13,test
CB_IN_2026_06580,TXN_838662207782,ORD_8015972659,CARD,MASTERCARD,RECON_SETTLEMENT_ERROR,317.3,INR,IN,2026-06-15,69,2026-08-23,True,21,2,0,0,4,2,1,0,1,True,False,True,True,True,True,1200,1700,317.3,test
CB_IN_2026_06123,TXN_407533865761,ORD_2692357358,CARD,AMERICAN_EXPRESS,ITEM_NOT_RECEIVED,367.11,INR,IN,2026-07-15,39,2026-08-23,False,8,4,1,0,8,5,2,0,0,True,True,True,False,True,True,1200,1700,367.11,test
CB_IN_2026_03821,TXN_664976886211,ORD_9190773889,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3295.79,INR,IN,2026-06-05,79,2026-08-23,False,24,1,0,0,12,8,2,0,1,True,True,False,False,True,False,300,800,3295.79,test
CB_IN_2026_06044,TXN_575821783091,ORD_8182753723,CARD,VISA,ITEM_NOT_RECEIVED,658.81,INR,IN,2026-06-29,55,2026-08-23,True,43,0,0,0,8,5,2,0,1,True,True,False,False,True,False,1200,1700,658.81,test
CB_IN_2026_04568,TXN_598385884838,ORD_3422765085,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,45.1,INR,IN,2026-05-29,86,2026-08-23,True,28,6,0,0,6,4,1,0,1,True,True,True,False,True,True,300,800,45.1,test
CB_IN_2026_03815,TXN_451232766052,ORD_9701433555,CARD,RUPAY,FRAUD_UNAUTHORIZED,720.02,INR,IN,2026-06-01,83,2026-08-23,True,21,2,1,0,7,4,2,0,0,True,False,True,False,False,False,300,800,720.02,test
CB_IN_2026_06550,TXN_877142725806,ORD_3064879951,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1057.31,INR,IN,2026-05-27,88,2026-08-23,True,7,5,1,0,9,6,2,0,0,True,True,True,False,False,False,300,800,1057.31,test
CB_IN_2026_02382,TXN_235540534903,ORD_7979682784,CARD,MASTERCARD,NOT_AS_DESCRIBED,289.7,INR,IN,2026-07-06,48,2026-08-23,False,29,1,1,0,7,4,2,0,1,True,True,True,False,True,False,1200,1700,289.7,test
CB_IN_2026_08296,TXN_706280982954,ORD_3411308909,CARD,RUPAY,FRAUD_UNAUTHORIZED,796.38,INR,IN,2026-06-06,78,2026-08-23,False,19,4,0,0,9,5,2,0,1,False,False,True,False,False,False,300,800,796.38,test
CB_IN_2026_01557,TXN_548138667509,ORD_9649623636,CARD,RUPAY,DUPLICATE_TRANSACTION,10397.38,INR,IN,2026-07-20,34,2026-08-23,False,11,0,2,0,6,3,1,0,1,True,True,True,False,True,False,300,800,10397.38,test
CB_IN_2026_08253,TXN_850026384402,ORD_2848214644,CARD,RUPAY,ITEM_NOT_RECEIVED,8413.66,INR,IN,2026-07-04,50,2026-08-23,True,20,5,0,0,6,4,2,0,1,True,False,True,False,True,False,300,800,8413.66,test
CB_IN_2026_02566,TXN_137127729255,ORD_4785732569,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,14859.46,INR,IN,2026-07-09,45,2026-08-23,True,36,3,1,0,7,5,1,0,0,True,True,True,False,True,False,300,800,14859.46,test
CB_IN_2026_03093,TXN_968123083992,ORD_7848748874,CARD,VISA,FRAUD_UNAUTHORIZED,2508.28,INR,IN,2026-06-14,70,2026-08-23,True,25,3,1,1,10,6,2,0,0,True,True,False,True,True,False,1200,1700,2508.28,test
CB_IN_2026_01849,TXN_783678747075,ORD_1523598104,CARD,RUPAY,INCORRECT_AMOUNT,1484.27,INR,IN,2026-06-06,78,2026-08-23,False,27,6,0,1,5,3,2,0,1,True,False,True,False,False,True,300,800,1484.27,test
CB_IN_2026_06821,TXN_942805823237,ORD_9980321744,CARD,RUPAY,NOT_AS_DESCRIBED,15255.73,INR,IN,2026-06-30,55,2026-08-24,True,6,3,1,0,8,5,2,0,0,True,True,True,False,True,False,300,800,15255.73,test
CB_IN_2026_00968,TXN_598974896835,ORD_6426021910,CARD,RUPAY,RECON_SETTLEMENT_ERROR,736.5,INR,IN,2026-07-10,45,2026-08-24,False,32,5,2,0,5,2,1,0,1,True,True,False,False,False,True,300,800,736.5,test
CB_IN_2026_02565,TXN_456458726150,ORD_2759392357,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,9863.16,INR,IN,2026-07-14,41,2026-08-24,True,12,3,0,0,5,2,1,0,1,True,True,True,False,True,False,300,800,9863.16,test
CB_IN_2026_03556,TXN_548451242839,ORD_5765714660,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,6929.06,INR,IN,2026-07-16,39,2026-08-24,False,40,0,0,0,8,5,2,1,0,True,True,False,False,False,False,300,800,6929.06,test
CB_IN_2026_01869,TXN_849553349195,ORD_2950045428,CARD,VISA,RECON_SETTLEMENT_ERROR,361.43,INR,IN,2026-07-13,42,2026-08-24,True,3,1,1,0,5,2,1,0,1,True,False,False,False,True,False,1200,1700,361.43,test
CB_IN_2026_02653,TXN_770121783566,ORD_6987358842,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1231.55,INR,IN,2026-06-30,55,2026-08-24,False,16,6,1,0,10,7,2,0,1,False,True,False,False,True,True,300,800,1231.55,test
CB_IN_2026_02672,TXN_458780338768,ORD_2269358602,CARD,VISA,NOT_AS_DESCRIBED,373.99,INR,IN,2026-06-07,78,2026-08-24,True,36,6,1,0,9,6,2,0,0,True,False,True,False,True,False,1200,1700,373.99,test
CB_IN_2026_06501,TXN_394290202870,ORD_2548926686,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,855.93,INR,IN,2026-06-30,55,2026-08-24,False,4,3,0,0,7,5,1,0,0,True,False,True,False,True,False,300,800,855.93,test
CB_IN_2026_04323,TXN_153023805402,ORD_4027101798,CARD,RUPAY,NOT_AS_DESCRIBED,3915.4,INR,IN,2026-05-30,86,2026-08-24,True,11,3,1,1,5,3,2,0,1,False,False,True,True,True,True,300,800,3915.4,test
CB_IN_2026_04285,TXN_240646579405,ORD_2410472721,CARD,RUPAY,RECON_SETTLEMENT_ERROR,2060.15,INR,IN,2026-07-08,47,2026-08-24,True,15,4,1,2,6,4,1,0,1,False,True,True,False,True,True,300,800,2060.15,test
CB_IN_2026_04269,TXN_781242702348,ORD_5845252446,CARD,MASTERCARD,ITEM_NOT_RECEIVED,1006.09,INR,IN,2026-06-21,64,2026-08-24,True,34,3,1,0,9,7,2,0,0,True,True,True,False,False,True,1200,1700,1006.09,test
CB_IN_2026_07761,TXN_947860960304,ORD_5574281119,UPI,UPI_NPCI,DUPLICATE_TRANSACTION,2767.43,INR,IN,2026-06-07,78,2026-08-24,True,29,5,0,0,4,2,1,0,1,True,False,True,False,False,True,300,800,2767.43,test
CB_IN_2026_07665,TXN_505785945790,ORD_3008422429,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,4872.46,INR,IN,2026-06-15,70,2026-08-24,True,4,4,0,0,6,4,2,0,0,False,True,True,False,True,True,300,800,4872.46,test
CB_IN_2026_00515,TXN_255695000672,ORD_2544381921,UPI,UPI_NPCI,NOT_AS_DESCRIBED,589.86,INR,IN,2026-06-01,84,2026-08-24,True,19,3,0,0,9,6,2,0,1,True,True,True,True,True,False,300,800,589.86,test
CB_IN_2026_07363,TXN_841035332233,ORD_2041876576,CARD,VISA,FRAUD_UNAUTHORIZED,1966.26,INR,IN,2026-06-13,72,2026-08-24,True,9,0,1,0,8,5,2,0,0,True,True,False,False,True,True,1200,1700,1966.26,test
CB_IN_2026_04041,TXN_778150507101,ORD_8452898626,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1962.77,INR,IN,2026-06-03,82,2026-08-24,True,30,6,1,0,12,8,2,1,1,True,True,False,False,False,False,300,800,1962.77,test
CB_IN_2026_09628,TXN_954340266492,ORD_3979948438,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,1894.88,INR,IN,2026-06-19,66,2026-08-24,False,18,0,1,0,7,4,1,0,1,True,True,False,False,False,True,300,800,1894.88,test
CB_IN_2026_02546,TXN_972938694744,ORD_8631125588,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,210.66,INR,IN,2026-07-15,40,2026-08-24,False,18,3,0,0,7,4,1,0,0,True,True,True,False,True,False,300,800,210.66,test
CB_IN_2026_02853,TXN_388753206345,ORD_3216188968,CARD,MASTERCARD,NOT_AS_DESCRIBED,122.13,INR,IN,2026-06-23,62,2026-08-24,True,3,5,0,0,7,5,2,0,1,False,False,True,False,True,False,1200,1700,122.13,test
CB_IN_2026_07980,TXN_458513387599,ORD_9829953783,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1688.56,INR,IN,2026-06-08,77,2026-08-24,True,40,3,0,1,6,4,2,0,1,False,True,True,True,True,False,300,800,1688.56,test
CB_IN_2026_07474,TXN_448575944788,ORD_5237004179,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,959.74,INR,IN,2026-07-22,33,2026-08-24,True,7,2,0,0,6,4,2,0,0,False,True,True,False,True,True,300,800,959.74,test
CB_IN_2026_00999,TXN_352806747367,ORD_9181442265,CARD,RUPAY,NOT_AS_DESCRIBED,133.36,INR,IN,2026-07-04,51,2026-08-24,True,14,0,0,0,7,5,2,0,1,True,True,True,True,False,True,300,800,133.36,test
CB_IN_2026_02241,TXN_154567667970,ORD_3006201916,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,951.75,INR,IN,2026-06-28,57,2026-08-24,False,9,2,3,1,7,3,2,0,1,True,True,True,False,True,True,300,800,951.75,test
CB_IN_2026_06975,TXN_124425962995,ORD_2345326201,CARD,RUPAY,RECON_SETTLEMENT_ERROR,105.37,INR,IN,2026-06-11,74,2026-08-24,True,12,1,1,1,4,2,1,0,1,True,False,True,False,True,False,300,800,105.37,test
CB_IN_2026_01426,TXN_180777911726,ORD_8513068887,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,4696.25,INR,IN,2026-07-19,36,2026-08-24,True,18,1,1,0,11,7,2,2,0,True,False,False,False,False,False,300,800,4696.25,test
CB_IN_2026_00094,TXN_371360880233,ORD_8818352238,CARD,VISA,DUPLICATE_TRANSACTION,1405.02,INR,IN,2026-07-04,51,2026-08-24,True,10,0,1,0,4,2,1,0,1,True,True,False,False,False,False,1200,1700,1405.02,test
CB_IN_2026_09345,TXN_619342730779,ORD_4914102825,CARD,AMERICAN_EXPRESS,RECON_SETTLEMENT_ERROR,998.43,INR,IN,2026-07-25,30,2026-08-24,True,40,2,0,0,7,4,1,0,1,True,True,True,False,False,False,1200,1700,998.43,test
CB_IN_2026_09256,TXN_585340265119,ORD_3893725858,UPI,UPI_NPCI,SUBSCRIPTION_CANCELED,232.31,INR,IN,2026-06-19,66,2026-08-24,False,26,0,1,0,6,4,1,0,1,True,True,False,False,True,True,300,800,232.31,test
CB_IN_2026_05205,TXN_117747049610,ORD_7011870076,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1498.27,INR,IN,2026-06-11,74,2026-08-24,False,28,2,0,0,6,3,2,1,1,True,True,True,False,True,False,300,800,1498.27,test
CB_IN_2026_08366,TXN_207667409716,ORD_9907154737,CARD,RUPAY,SERVICE_NOT_PROVIDED,5279.14,INR,IN,2026-05-31,85,2026-08-24,True,29,7,0,0,6,3,1,0,1,True,False,False,False,True,False,300,800,5279.14,test
CB_IN_2026_00308,TXN_339816985750,ORD_7328882793,CARD,VISA,SUBSCRIPTION_CANCELED,190.11,INR,IN,2026-07-19,36,2026-08-24,True,9,7,1,0,4,2,1,0,0,False,True,True,False,True,True,1200,1700,190.11,test
CB_IN_2026_09298,TXN_687062840167,ORD_4594992608,CARD,MASTERCARD,ITEM_NOT_RECEIVED,2916.04,INR,IN,2026-06-03,82,2026-08-24,True,20,1,1,0,8,6,2,0,0,False,False,True,False,True,True,1200,1700,2916.04,test
CB_IN_2026_01167,TXN_585047589637,ORD_8953024657,CARD,RUPAY,FRAUD_UNAUTHORIZED,1224.01,INR,IN,2026-07-05,51,2026-08-25,True,21,0,0,0,11,7,2,0,0,True,True,False,False,True,True,300,800,1224.01,test
CB_IN_2026_03351,TXN_204489377111,ORD_9003815832,CARD,RUPAY,FRAUD_UNAUTHORIZED,1507.64,INR,IN,2026-06-09,77,2026-08-25,True,9,1,0,0,9,5,2,0,0,True,False,True,False,True,True,300,800,1507.64,test
CB_IN_2026_01996,TXN_356610160373,ORD_1536851186,CARD,AMERICAN_EXPRESS,SUBSCRIPTION_CANCELED,49.47,INR,IN,2026-07-08,48,2026-08-25,True,16,0,1,0,5,2,1,1,1,True,True,False,False,True,False,1200,1700,49.47,test
CB_IN_2026_06775,TXN_446654826024,ORD_9061967469,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1628.72,INR,IN,2026-07-09,47,2026-08-25,True,11,1,1,0,10,7,2,0,1,True,True,True,False,True,True,300,800,1628.72,test
CB_IN_2026_05443,TXN_764883477893,ORD_3394724711,CARD,AMERICAN_EXPRESS,NOT_AS_DESCRIBED,3283.26,INR,IN,2026-07-09,47,2026-08-25,True,15,6,0,0,9,7,2,0,0,True,True,True,True,True,False,1200,1700,3283.26,test
CB_IN_2026_04258,TXN_960568673548,ORD_4724397462,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1091.94,INR,IN,2026-07-24,32,2026-08-25,True,39,0,1,0,10,6,2,1,1,True,True,False,False,True,False,300,800,1091.94,test
CB_IN_2026_06589,TXN_562328756622,ORD_5548213027,CARD,VISA,ITEM_NOT_RECEIVED,468.8,INR,IN,2026-07-03,53,2026-08-25,False,21,7,1,0,8,5,2,0,0,True,False,True,False,True,True,1200,1700,468.8,test
CB_IN_2026_05546,TXN_974418512417,ORD_5981380857,UPI,UPI_NPCI,RECON_SETTLEMENT_ERROR,482.49,INR,IN,2026-06-30,56,2026-08-25,False,24,6,1,0,6,3,1,0,1,True,True,True,False,True,False,300,800,482.49,test
CB_IN_2026_00057,TXN_611867076357,ORD_4492741151,UPI,UPI_NPCI,REFUND_NOT_RECEIVED,757.55,INR,IN,2026-05-31,86,2026-08-25,True,25,4,1,0,8,5,1,0,1,True,False,True,False,True,False,300,800,757.55,test
CB_IN_2026_03843,TXN_647316024630,ORD_6498710372,CARD,RUPAY,FRAUD_UNAUTHORIZED,8655.31,INR,IN,2026-06-20,66,2026-08-25,True,7,3,3,0,10,7,2,0,0,True,False,True,False,True,False,300,800,8655.31,test
CB_IN_2026_01205,TXN_144513223431,ORD_2462770437,CARD,VISA,SERVICE_NOT_PROVIDED,2219.69,INR,IN,2026-06-28,58,2026-08-25,True,38,2,0,0,6,3,1,0,1,False,False,True,False,True,False,1200,1700,2219.69,test
CB_IN_2026_07486,TXN_337889451686,ORD_5896316773,CARD,RUPAY,ITEM_NOT_RECEIVED,431.64,INR,IN,2026-07-09,47,2026-08-25,True,21,5,1,0,8,6,2,0,0,True,False,True,False,False,False,300,800,431.64,test
CB_IN_2026_00023,TXN_903809009189,ORD_9967914915,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,1392.44,INR,IN,2026-07-15,41,2026-08-25,True,36,3,1,0,8,5,2,1,1,True,False,False,False,True,False,300,800,1392.44,test
CB_IN_2026_04035,TXN_453452872521,ORD_7178339685,CARD,AMERICAN_EXPRESS,REFUND_NOT_RECEIVED,365.2,INR,IN,2026-06-26,60,2026-08-25,True,40,6,0,0,5,3,1,0,1,False,True,True,False,True,False,1200,1700,365.2,test
CB_IN_2026_05259,TXN_274600040043,ORD_2527269434,CARD,MASTERCARD,RECON_SETTLEMENT_ERROR,189.65,INR,IN,2026-06-17,69,2026-08-25,True,43,2,0,0,6,4,1,0,1,True,True,False,False,True,True,1200,1700,189.65,test
CB_IN_2026_01832,TXN_505518817240,ORD_6222107902,CARD,RUPAY,REFUND_NOT_RECEIVED,46.9,INR,IN,2026-05-29,88,2026-08-25,False,23,5,0,0,7,5,1,0,1,True,True,True,False,False,False,300,800,46.9,test
CB_IN_2026_03600,TXN_358151999212,ORD_6561233213,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,3805.15,INR,IN,2026-07-28,28,2026-08-25,False,1,4,0,0,10,8,2,0,0,True,True,True,False,False,False,300,800,3805.15,test
CB_IN_2026_03091,TXN_924452498171,ORD_7213165457,CARD,AMERICAN_EXPRESS,ITEM_NOT_RECEIVED,2431.0,INR,IN,2026-06-26,60,2026-08-25,False,38,8,1,0,6,3,2,0,0,True,False,False,False,True,False,1200,1700,2431.0,test
CB_IN_2026_02449,TXN_626672216174,ORD_5045763450,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,3201.61,INR,IN,2026-06-24,62,2026-08-25,True,40,3,1,0,8,5,2,0,1,False,True,True,False,True,True,300,800,3201.61,test
CB_IN_2026_08081,TXN_653737679059,ORD_6402288817,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,2796.87,INR,IN,2026-07-03,53,2026-08-25,True,20,10,1,1,9,6,2,0,0,True,False,True,False,False,False,300,800,2796.87,test
CB_IN_2026_04637,TXN_720776769346,ORD_6018624958,CARD,RUPAY,ITEM_NOT_RECEIVED,1421.73,INR,IN,2026-07-12,44,2026-08-25,True,11,5,1,0,6,4,2,0,1,True,False,True,False,True,False,300,800,1421.73,test
CB_IN_2026_02388,TXN_773263863171,ORD_7757477199,CARD,VISA,SERVICE_NOT_PROVIDED,19858.5,INR,IN,2026-07-15,41,2026-08-25,True,34,2,0,0,5,2,1,0,1,True,True,True,False,False,True,1200,1700,19858.5,test
CB_IN_2026_05600,TXN_578490785621,ORD_3504372212,UPI,UPI_NPCI,ITEM_NOT_RECEIVED,1642.99,INR,IN,2026-06-01,85,2026-08-25,False,22,1,1,0,8,5,2,0,1,True,True,False,False,False,False,300,800,1642.99,test
CB_IN_2026_01322,TXN_104925797951,ORD_5606468207,CARD,MASTERCARD,FRAUD_UNAUTHORIZED,2158.97,INR,IN,2026-07-09,47,2026-08-25,True,33,0,1,0,10,8,2,1,0,True,False,True,False,True,False,1200,1700,2158.97,test
CB_IN_2026_03897,TXN_460059900776,ORD_4101114607,CARD,VISA,FRAUD_UNAUTHORIZED,654.11,INR,IN,2026-07-04,52,2026-08-25,True,10,1,0,0,7,4,2,0,0,False,True,True,False,True,True,1200,1700,654.11,test
CB_IN_2026_08542,TXN_382721296688,ORD_7685752271,CARD,VISA,NOT_AS_DESCRIBED,2047.31,INR,IN,2026-06-27,59,2026-08-25,False,16,0,0,0,7,4,2,0,1,True,True,False,True,True,False,1200,1700,2047.31,test
CB_IN_2026_00850,TXN_260597585639,ORD_5073840066,UPI,UPI_NPCI,NOT_AS_DESCRIBED,5415.2,INR,IN,2026-06-27,59,2026-08-25,False,28,4,1,0,9,6,2,0,1,True,True,True,False,True,True,300,800,5415.2,test
CB_IN_2026_07877,TXN_799502787376,ORD_9344298214,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,956.57,INR,IN,2026-06-14,72,2026-08-25,True,11,6,2,0,11,8,2,2,0,True,True,True,False,False,False,300,800,956.57,test
CB_IN_2026_05257,TXN_480615340922,ORD_2675833992,CARD,RUPAY,FRAUD_UNAUTHORIZED,8506.73,INR,IN,2026-06-25,61,2026-08-25,True,8,1,0,0,12,8,2,0,0,True,True,True,False,True,True,300,800,8506.73,test
CB_IN_2026_06176,TXN_736100431758,ORD_7178906173,CARD,RUPAY,NOT_AS_DESCRIBED,1161.07,INR,IN,2026-06-24,62,2026-08-25,True,24,0,0,0,10,7,2,0,1,True,True,False,False,True,True,300,800,1161.07,test
CB_IN_2026_04335,TXN_163280024708,ORD_2109372812,UPI,UPI_NPCI,INCORRECT_AMOUNT,2032.39,INR,IN,2026-06-29,57,2026-08-25,True,2,1,0,0,8,5,2,0,1,True,False,False,False,True,False,300,800,2032.39,test
CB_IN_2026_08610,TXN_239063410210,ORD_6258234642,CARD,RUPAY,SERVICE_NOT_PROVIDED,1084.03,INR,IN,2026-05-29,88,2026-08-25,True,39,2,0,0,8,6,1,0,0,True,True,True,False,True,False,300,800,1084.03,test
CB_IN_2026_03162,TXN_228314154094,ORD_8448594802,UPI,UPI_NPCI,NOT_AS_DESCRIBED,694.67,INR,IN,2026-06-01,86,2026-08-26,True,28,6,0,0,8,5,2,1,0,True,True,False,False,True,False,300,800,694.67,test
CB_IN_2026_09611,TXN_725432825021,ORD_8378059144,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,800.84,INR,IN,2026-07-29,28,2026-08-26,False,9,1,1,1,9,5,2,0,0,True,False,False,False,False,False,300,800,800.84,test
CB_IN_2026_08599,TXN_469447356358,ORD_4286060412,CARD,RUPAY,FRAUD_UNAUTHORIZED,2623.38,INR,IN,2026-06-11,76,2026-08-26,False,33,4,0,0,9,5,2,0,1,False,True,True,False,True,False,300,800,2623.38,test
CB_IN_2026_03250,TXN_974223121676,ORD_7853827701,CARD,RUPAY,REFUND_NOT_RECEIVED,873.29,INR,IN,2026-07-01,56,2026-08-26,True,23,3,0,0,6,3,1,0,1,True,True,True,False,True,False,300,800,873.29,test
CB_IN_2026_01685,TXN_314504676425,ORD_8574910870,CARD,MASTERCARD,ITEM_NOT_RECEIVED,103.04,INR,IN,2026-07-15,42,2026-08-26,True,31,7,0,1,10,7,2,0,1,True,False,True,False,True,False,1200,1700,103.04,test
CB_IN_2026_09731,TXN_439079196906,ORD_2970989070,CARD,VISA,ITEM_NOT_RECEIVED,3317.65,INR,IN,2026-06-01,86,2026-08-26,False,23,2,1,0,9,6,2,0,0,True,False,False,False,False,False,1200,1700,3317.65,test
CB_IN_2026_05946,TXN_151353025238,ORD_1104621852,UPI,UPI_NPCI,FRAUD_UNAUTHORIZED,542.4,INR,IN,2026-06-28,59,2026-08-26,True,34,0,3,0,10,8,2,0,0,True,True,True,False,True,False,300,800,542.4,test
